TIME,GEO,CURRENCY,TAX,NRG_CONS,VALUE
2017-S2,SI,EUR,X_VAT,KWH_GE15000,0.1026
2018-S1,SI,EUR,X_VAT,KWH_GE15000,0.1016
2018-S2,SI,EUR,X_VAT,KWH_GE15000,0.1049
2019-S1,SI,EUR,X_VAT,KWH_GE15000,0.1005
2019-S2,SI,EUR,X_VAT,KWH_GE15000,0.1043
2020-S1,SI,EUR,X_VAT,KWH_GE15000,0.093
2020-S2,SI,EUR,X_VAT,KWH_GE15000,0.1077
2021-S1,SI,EUR,X_VAT,KWH_GE15000,0.1028
2021-S2,SI,EUR,X_VAT,KWH_GE15000,0.109
2022-S1,SI,EUR,X_VAT,KWH_GE15000,0.0947
2022-S2,SI,EUR,X_VAT,KWH_GE15000,0.1417
2023-S1,SI,EUR,X_VAT,KWH_GE15000,0.1468
2023-S2,SI,EUR,X_VAT,KWH_GE15000,0.1474
2024-S1,SI,EUR,X_VAT,KWH_GE15000,0.1523
2015-S1,SK,EUR,X_VAT,KWH_GE15000,0.0974
2015-S2,SK,EUR,X_VAT,KWH_GE15000,0.0966
2016-S1,SK,EUR,X_VAT,KWH_GE15000,0.0933
2016-S2,SK,EUR,X_VAT,KWH_GE15000,0.0968
2017-S1,SK,EUR,X_VAT,KWH_GE15000,0.0869
2017-S2,SK,EUR,X_VAT,KWH_GE15000,0.089
2018-S1,SK,EUR,X_VAT,KWH_GE15000,0.0941
2018-S2,SK,EUR,X_VAT,KWH_GE15000,0.0938
2019-S1,SK,EUR,X_VAT,KWH_GE15000,0.0997
2019-S2,SK,EUR,X_VAT,KWH_GE15000,0.1024
2020-S1,SK,EUR,X_VAT,KWH_GE15000,0.1108
2020-S2,SK,EUR,X_VAT,KWH_GE15000,0.1139
2021-S1,SK,EUR,X_VAT,KWH_GE15000,0.1084
2021-S2,SK,EUR,X_VAT,KWH_GE15000,0.1075
2022-S1,SK,EUR,X_VAT,KWH_GE15000,0.1206
2022-S2,SK,EUR,X_VAT,KWH_GE15000,0.1277
2023-S1,SK,EUR,X_VAT,KWH_GE15000,0.1269
2023-S2,SK,EUR,X_VAT,KWH_GE15000,0.1358
2024-S1,SK,EUR,X_VAT,KWH_GE15000,0.124
2015-S1,FI,EUR,X_VAT,KWH_GE15000,0.094
2015-S2,FI,EUR,X_VAT,KWH_GE15000,0.0919
2016-S1,FI,EUR,X_VAT,KWH_GE15000,0.0907
2016-S2,FI,EUR,X_VAT,KWH_GE15000,0.0907
2017-S1,FI,EUR,X_VAT,KWH_GE15000,0.0913
2017-S2,FI,EUR,X_VAT,KWH_GE15000,0.0916
2018-S1,FI,EUR,X_VAT,KWH_GE15000,0.0926
2018-S2,FI,EUR,X_VAT,KWH_GE15000,0.097
2019-S1,FI,EUR,X_VAT,KWH_GE15000,0.0983
2019-S2,FI,EUR,X_VAT,KWH_GE15000,0.1012
2020-S1,FI,EUR,X_VAT,KWH_GE15000,0.099
2020-S2,FI,EUR,X_VAT,KWH_GE15000,0.1007
2021-S1,FI,EUR,X_VAT,KWH_GE15000,0.1027
2021-S2,FI,EUR,X_VAT,KWH_GE15000,0.1082
2022-S1,FI,EUR,X_VAT,KWH_GE15000,0.1121
2022-S2,FI,EUR,X_VAT,KWH_GE15000,0.1379
2023-S1,FI,EUR,X_VAT,KWH_GE15000,0.1336
2023-S2,FI,EUR,X_VAT,KWH_GE15000,0.1318
2024-S1,FI,EUR,X_VAT,KWH_GE15000,0.1376
2015-S1,SE,EUR,X_VAT,KWH_GE15000,0.1087
2015-S2,SE,EUR,X_VAT,KWH_GE15000,0.1072
2016-S1,SE,EUR,X_VAT,KWH_GE15000,0.1086
2016-S2,SE,EUR,X_VAT,KWH_GE15000,0.1123
2017-S1,SE,EUR,X_VAT,KWH_GE15000,0.1081
2017-S2,SE,EUR,X_VAT,KWH_GE15000,0.1149
2018-S1,SE,EUR,X_VAT,KWH_GE15000,0.1086
2018-S2,SE,EUR,X_VAT,KWH_GE15000,0.1218
2019-S1,SE,EUR,X_VAT,KWH_GE15000,0.1173
2019-S2,SE,EUR,X_VAT,KWH_GE15000,0.1185
2020-S1,SE,EUR,X_VAT,KWH_GE15000,0.1084
2020-S2,SE,EUR,X_VAT,KWH_GE15000,0.1168
2021-S1,SE,EUR,X_VAT,KWH_GE15000,0.1205
2021-S2,SE,EUR,X_VAT,KWH_GE15000,0.1342
2022-S1,SE,EUR,X_VAT,KWH_GE15000,0.1136
2022-S2,SE,EUR,X_VAT,KWH_GE15000,0.1374
2023-S1,SE,EUR,X_VAT,KWH_GE15000,0.1539
2023-S2,SE,EUR,X_VAT,KWH_GE15000,0.1326
2024-S1,SE,EUR,X_VAT,KWH_GE15000,0.1446
2015-S1,IS,EUR,X_VAT,KWH_GE15000,0.0515
2015-S2,IS,EUR,X_VAT,KWH_GE15000,0.0541
2016-S1,IS,EUR,X_VAT,KWH_GE15000,0.0482
2016-S2,IS,EUR,X_VAT,KWH_GE15000,0.0521
2017-S1,IS,EUR,X_VAT,KWH_GE15000,0.0645
2017-S2,IS,EUR,X_VAT,KWH_GE15000,0.0565
2018-S1,IS,EUR,X_VAT,KWH_GE15000,0.0633
2018-S2,IS,EUR,X_VAT,KWH_GE15000,0.0599
2019-S1,IS,EUR,X_VAT,KWH_GE15000,0.0518
2019-S2,IS,EUR,X_VAT,KWH_GE15000,0.0508
2020-S1,IS,EUR,X_VAT,KWH_GE15000,0.047
2020-S2,IS,EUR,X_VAT,KWH_GE15000,0.0444
2021-S1,IS,EUR,X_VAT,KWH_GE15000,0.0485
2021-S2,IS,EUR,X_VAT,KWH_GE15000,0.0525
2022-S1,IS,EUR,X_VAT,KWH_GE15000,0.0571
2022-S2,IS,EUR,X_VAT,KWH_GE15000,0.0587
2023-S1,IS,EUR,X_VAT,KWH_GE15000,0.0618
2023-S2,IS,EUR,X_VAT,KWH_GE15000,0.0662
2024-S1,IS,EUR,X_VAT,KWH_GE15000,0.073
2015-S1,LI,EUR,X_VAT,KWH_GE15000,0.1667
2015-S2,LI,EUR,X_VAT,KWH_GE15000,0.1633
2016-S1,LI,EUR,X_VAT,KWH_GE15000,0.1534
2016-S2,LI,EUR,X_VAT,KWH_GE15000,0.155
2017-S1,LI,EUR,X_VAT,KWH_GE15000,0.1405
2017-S2,LI,EUR,X_VAT,KWH_GE15000,0.1319
2018-S1,LI,EUR,X_VAT,KWH_GE15000,0.1566
2018-S2,LI,EUR,X_VAT,KWH_GE15000,0.158
2019-S1,LI,EUR,X_VAT,KWH_GE15000,0.1621
2019-S2,LI,EUR,X_VAT,KWH_GE15000,0.1664
2020-S1,LI,EUR,X_VAT,KWH_GE15000,0.1721
2020-S2,LI,EUR,X_VAT,KWH_GE15000,0.1691
2021-S1,LI,EUR,X_VAT,KWH_GE15000,0.1687
2021-S2,LI,EUR,X_VAT,KWH_GE15000,0.173
2022-S1,LI,EUR,X_VAT,KWH_GE15000,0.1833
2022-S2,LI,EUR,X_VAT,KWH_GE15000,0.1943
2023-S1,LI,EUR,X_VAT,KWH_GE15000,0.3832
2023-S2,LI,EUR,X_VAT,KWH_GE15000,0.3122
2024-S1,LI,EUR,X_VAT,KWH_GE15000,0.2791
2015-S1,NO,EUR,X_VAT,KWH_GE15000,0.0792
2015-S2,NO,EUR,X_VAT,KWH_GE15000,0.0683
2016-S1,NO,EUR,X_VAT,KWH_GE15000,0.0757
2016-S2,NO,EUR,X_VAT,KWH_GE15000,0.0836
2017-S1,NO,EUR,X_VAT,KWH_GE15000,0.0859
2017-S2,NO,EUR,X_VAT,KWH_GE15000,0.0845
2018-S1,NO,EUR,X_VAT,KWH_GE15000,0.0932
2018-S2,NO,EUR,X_VAT,KWH_GE15000,0.1058
2019-S1,NO,EUR,X_VAT,KWH_GE15000,0.1012
2019-S2,NO,EUR,X_VAT,KWH_GE15000,0.0919
2020-S1,NO,EUR,X_VAT,KWH_GE15000,0.0634
2020-S2,NO,EUR,X_VAT,KWH_GE15000,0.0604
2021-S1,NO,EUR,X_VAT,KWH_GE15000,0.0975
2021-S2,NO,EUR,X_VAT,KWH_GE15000,0.1399
2022-S1,NO,EUR,X_VAT,KWH_GE15000,0.1121
2022-S2,NO,EUR,X_VAT,KWH_GE15000,0.1261
2023-S1,NO,EUR,X_VAT,KWH_GE15000,0.1043
2023-S2,NO,EUR,X_VAT,KWH_GE15000,0.0912
2024-S1,NO,EUR,X_VAT,KWH_GE15000,0.0979
2015-S1,UK,EUR,X_VAT,KWH_GE15000,0.1657
2015-S2,UK,EUR,X_VAT,KWH_GE15000,0.1774
2016-S1,UK,EUR,X_VAT,KWH_GE15000,0.1549
2016-S2,UK,EUR,X_VAT,KWH_GE15000,0.1532
2017-S1,UK,EUR,X_VAT,KWH_GE15000,0.1425
2017-S2,UK,EUR,X_VAT,KWH_GE15000,0.1508
2018-S1,UK,EUR,X_VAT,KWH_GE15000,0.1519
2018-S2,UK,EUR,X_VAT,KWH_GE15000,0.1646
2019-S1,UK,EUR,X_VAT,KWH_GE15000,0.1694
2019-S2,UK,EUR,X_VAT,KWH_GE15000,0.1795
2020-S1,UK,EUR,X_VAT,KWH_GE15000,0.1809
2015-S1,BA,EUR,X_VAT,KWH_GE15000,0.0605
2015-S2,BA,EUR,X_VAT,KWH_GE15000,0.0593
2016-S1,BA,EUR,X_VAT,KWH_GE15000,0.0608
2016-S2,BA,EUR,X_VAT,KWH_GE15000,0.0612
2017-S1,BA,EUR,X_VAT,KWH_GE15000,0.0636
2017-S2,BA,EUR,X_VAT,KWH_GE15000,0.0631
2018-S1,BA,EUR,X_VAT,KWH_GE15000,0.0641
2018-S2,BA,EUR,X_VAT,KWH_GE15000,0.0642
2019-S1,BA,EUR,X_VAT,KWH_GE15000,0.0648
2019-S2,BA,EUR,X_VAT,KWH_GE15000,0.0645
2020-S1,BA,EUR,X_VAT,KWH_GE15000,0.0655
2020-S2,BA,EUR,X_VAT,KWH_GE15000,0.0664
2021-S1,BA,EUR,X_VAT,KWH_GE15000,0.0661
2021-S2,BA,EUR,X_VAT,KWH_GE15000,0.0642
2022-S1,BA,EUR,X_VAT,KWH_GE15000,0.0671
2022-S2,BA,EUR,X_VAT,KWH_GE15000,0.0669
2023-S1,BA,EUR,X_VAT,KWH_GE15000,0.0746
2023-S2,BA,EUR,X_VAT,KWH_GE15000,0.0767
2024-S1,BA,EUR,X_VAT,KWH_GE15000,0.0712
2015-S1,ME,EUR,X_VAT,KWH_GE15000,0.0763
2015-S2,ME,EUR,X_VAT,KWH_GE15000,0.0766
2016-S1,ME,EUR,X_VAT,KWH_GE15000,0.0752
2016-S2,ME,EUR,X_VAT,KWH_GE15000,0.0761
2017-S1,ME,EUR,X_VAT,KWH_GE15000,0.0795
2017-S2,ME,EUR,X_VAT,KWH_GE15000,0.0799
2018-S1,ME,EUR,X_VAT,KWH_GE15000,0.0812
2018-S2,ME,EUR,X_VAT,KWH_GE15000,0.0816
2019-S1,ME,EUR,X_VAT,KWH_GE15000,0.0855
2019-S2,ME,EUR,X_VAT,KWH_GE15000,0.0879
2020-S1,ME,EUR,X_VAT,KWH_GE15000,0.0864
2020-S2,ME,EUR,X_VAT,KWH_GE15000,0.0879
2021-S1,ME,EUR,X_VAT,KWH_GE15000,0.0858
2021-S2,ME,EUR,X_VAT,KWH_GE15000,0.0848
2022-S1,ME,EUR,X_VAT,KWH_GE15000,0.0834
2022-S2,ME,EUR,X_VAT,KWH_GE15000,0.0899
2023-S1,ME,EUR,X_VAT,KWH_GE15000,0.0888
2023-S2,ME,EUR,X_VAT,KWH_GE15000,0.0857
2024-S1,ME,EUR,X_VAT,KWH_GE15000,0.0882
2015-S1,MD,EUR,X_VAT,KWH_GE15000,0.0808
2015-S2,MD,EUR,X_VAT,KWH_GE15000,0.0854
2016-S1,MD,EUR,X_VAT,KWH_GE15000,0.0935
2016-S2,MD,EUR,X_VAT,KWH_GE15000,0.0867
2017-S1,MD,EUR,X_VAT,KWH_GE15000,0.0922
2017-S2,MD,EUR,X_VAT,KWH_GE15000,0.0953
2018-S1,MD,EUR,X_VAT,KWH_GE15000,0.0977
2018-S2,MD,EUR,X_VAT,KWH_GE15000,0.0917
2019-S1,MD,EUR,X_VAT,KWH_GE15000,0.0906
2019-S2,MD,EUR,X_VAT,KWH_GE15000,0.0932
2020-S1,MD,EUR,X_VAT,KWH_GE15000,0.0937
2020-S2,MD,EUR,X_VAT,KWH_GE15000,0.0847
2021-S1,MD,EUR,X_VAT,KWH_GE15000,0.0904
2021-S2,MD,EUR,X_VAT,KWH_GE15000,0.0722
2022-S1,MD,EUR,X_VAT,KWH_GE15000,0.0854
2022-S2,MD,EUR,X_VAT,KWH_GE15000,0.1622
2023-S1,MD,EUR,X_VAT,KWH_GE15000,0.1712
2023-S2,MD,EUR,X_VAT,KWH_GE15000,0.1296
2024-S1,MD,EUR,X_VAT,KWH_GE15000,0.1197
2015-S1,MK,EUR,X_VAT,KWH_GE15000,0.0687
2015-S2,MK,EUR,X_VAT,KWH_GE15000,0.0699
2016-S1,MK,EUR,X_VAT,KWH_GE15000,0.0699
2016-S2,MK,EUR,X_VAT,KWH_GE15000,0.0709
2017-S1,MK,EUR,X_VAT,KWH_GE15000,0.0699
2017-S2,MK,EUR,X_VAT,KWH_GE15000,0.069
2018-S1,MK,EUR,X_VAT,KWH_GE15000,0.0667
2018-S2,MK,EUR,X_VAT,KWH_GE15000,0.0675
2019-S1,MK,EUR,X_VAT,KWH_GE15000,0.0662
2019-S2,MK,EUR,X_VAT,KWH_GE15000,0.0677
2020-S1,MK,EUR,X_VAT,KWH_GE15000,0.0663
2020-S2,MK,EUR,X_VAT,KWH_GE15000,0.0714
2021-S1,MK,EUR,X_VAT,KWH_GE15000,0.0713
2021-S2,MK,EUR,X_VAT,KWH_GE15000,0.0807
2022-S1,MK,EUR,X_VAT,KWH_GE15000,0.0894
2022-S2,MK,EUR,X_VAT,KWH_GE15000,0.1152
2023-S1,MK,EUR,X_VAT,KWH_GE15000,0.1242
2023-S2,MK,EUR,X_VAT,KWH_GE15000,0.1153
2024-S1,MK,EUR,X_VAT,KWH_GE15000,0.1154
2018-S1,GE,EUR,X_VAT,KWH_GE15000,0.0613
2018-S2,GE,EUR,X_VAT,KWH_GE15000,0.0691
2019-S1,GE,EUR,X_VAT,KWH_GE15000,0.0718
2019-S2,GE,EUR,X_VAT,KWH_GE15000,0.0568
2020-S1,GE,EUR,X_VAT,KWH_GE15000,0.0589
2020-S2,GE,EUR,X_VAT,KWH_GE15000,0.048
2021-S1,GE,EUR,X_VAT,KWH_GE15000,0.0586
2021-S2,GE,EUR,X_VAT,KWH_GE15000,0.0567
2022-S2,GE,EUR,X_VAT,KWH_GE15000,0.0783
2023-S1,GE,EUR,X_VAT,KWH_GE15000,0.0794
2023-S2,GE,EUR,X_VAT,KWH_GE15000,0.081
2024-S1,GE,EUR,X_VAT,KWH_GE15000,0.0672
2015-S1,AL,EUR,X_VAT,KWH_GE15000,0.0676
2015-S2,AL,EUR,X_VAT,KWH_GE15000,0.0683
2016-S1,AL,EUR,X_VAT,KWH_GE15000,0.0687
2016-S2,AL,EUR,X_VAT,KWH_GE15000,0.0695
2017-S1,AL,EUR,X_VAT,KWH_GE15000,0.0703
2017-S2,AL,EUR,X_VAT,KWH_GE15000,0.0713
2018-S2,AL,EUR,X_VAT,KWH_GE15000,0.0759
2019-S1,AL,EUR,X_VAT,KWH_GE15000,0.0767
2019-S2,AL,EUR,X_VAT,KWH_GE15000,0.0778
2020-S1,AL,EUR,X_VAT,KWH_GE15000,0.0768
2020-S2,AL,EUR,X_VAT,KWH_GE15000,0.0767
2021-S1,AL,EUR,X_VAT,KWH_GE15000,0.0771
2021-S2,AL,EUR,X_VAT,KWH_GE15000,0.0781
2022-S1,AL,EUR,X_VAT,KWH_GE15000,0.0784
2022-S2,AL,EUR,X_VAT,KWH_GE15000,0.0813
2023-S1,AL,EUR,X_VAT,KWH_GE15000,0.0842
2023-S2,AL,EUR,X_VAT,KWH_GE15000,0.0907
2024-S1,AL,EUR,X_VAT,KWH_GE15000,0.0929
2015-S1,RS,EUR,X_VAT,KWH_GE15000,0.06
2015-S2,RS,EUR,X_VAT,KWH_GE15000,0.0638
2016-S1,RS,EUR,X_VAT,KWH_GE15000,0.0633
2016-S2,RS,EUR,X_VAT,KWH_GE15000,0.0666
2017-S1,RS,EUR,X_VAT,KWH_GE15000,0.0664
2017-S2,RS,EUR,X_VAT,KWH_GE15000,0.0695
2018-S1,RS,EUR,X_VAT,KWH_GE15000,0.0721
2018-S2,RS,EUR,X_VAT,KWH_GE15000,0.073
2019-S1,RS,EUR,X_VAT,KWH_GE15000,0.0711
2019-S2,RS,EUR,X_VAT,KWH_GE15000,0.0743
2020-S1,RS,EUR,X_VAT,KWH_GE15000,0.0737
2020-S2,RS,EUR,X_VAT,KWH_GE15000,0.0763
2021-S1,RS,EUR,X_VAT,KWH_GE15000,0.0783
2021-S2,RS,EUR,X_VAT,KWH_GE15000,0.0819
2022-S1,RS,EUR,X_VAT,KWH_GE15000,0.0817
2022-S2,RS,EUR,X_VAT,KWH_GE15000,0.0894
2023-S1,RS,EUR,X_VAT,KWH_GE15000,0.0995
2023-S2,RS,EUR,X_VAT,KWH_GE15000,0.1123
2024-S1,RS,EUR,X_VAT,KWH_GE15000,0.1191
2015-S1,TR,EUR,X_VAT,KWH_GE15000,0.1085
2015-S2,TR,EUR,X_VAT,KWH_GE15000,0.1031
2016-S1,TR,EUR,X_VAT,KWH_GE15000,0.1071
2016-S2,TR,EUR,X_VAT,KWH_GE15000,0.1012
2017-S1,TR,EUR,X_VAT,KWH_GE15000,0.0882
2017-S2,TR,EUR,X_VAT,KWH_GE15000,0.0803
2018-S1,TR,EUR,X_VAT,KWH_GE15000,0.0755
2018-S2,TR,EUR,X_VAT,KWH_GE15000,0.0707
2019-S1,TR,EUR,X_VAT,KWH_GE15000,0.0711
2019-S2,TR,EUR,X_VAT,KWH_GE15000,0.0874
2020-S1,TR,EUR,X_VAT,KWH_GE15000,0.0836
2020-S2,TR,EUR,X_VAT,KWH_GE15000,0.0693
2021-S1,TR,EUR,X_VAT,KWH_GE15000,0.0699
2021-S2,TR,EUR,X_VAT,KWH_GE15000,0.0662
2022-S1,TR,EUR,X_VAT,KWH_GE15000,0.1013
2022-S2,TR,EUR,X_VAT,KWH_GE15000,0.1157
2023-S1,TR,EUR,X_VAT,KWH_GE15000,0.099
2023-S2,TR,EUR,X_VAT,KWH_GE15000,0.0657
2024-S1,TR,EUR,X_VAT,KWH_GE15000,0.0574
2016-S1,UA,EUR,X_VAT,KWH_GE15000,0.0207
2016-S2,UA,EUR,X_VAT,KWH_GE15000,0.0267
2017-S1,UA,EUR,X_VAT,KWH_GE15000,0.0328
2017-S2,UA,EUR,X_VAT,KWH_GE15000,0.0318
2018-S1,UA,EUR,X_VAT,KWH_GE15000,0.0293
2018-S2,UA,EUR,X_VAT,KWH_GE15000,0.0307
2019-S1,UA,EUR,X_VAT,KWH_GE15000,0.0398
2019-S2,UA,EUR,X_VAT,KWH_GE15000,0.0415
2020-S1,UA,EUR,X_VAT,KWH_GE15000,0.0367
2020-S2,UA,EUR,X_VAT,KWH_GE15000,0.0321
2021-S1,UA,EUR,X_VAT,KWH_GE15000,0.0372
2015-S1,XK,EUR,X_VAT,KWH_GE15000,0.0718
2015-S2,XK,EUR,X_VAT,KWH_GE15000,0.0659
2016-S1,XK,EUR,X_VAT,KWH_GE15000,0.0728
2016-S2,XK,EUR,X_VAT,KWH_GE15000,0.0675
2017-S1,XK,EUR,X_VAT,KWH_GE15000,0.0726
2017-S2,XK,EUR,X_VAT,KWH_GE15000,0.0525
2018-S1,XK,EUR,X_VAT,KWH_GE15000,0.0505
2018-S2,XK,EUR,X_VAT,KWH_GE15000,0.0515
2019-S1,XK,EUR,X_VAT,KWH_GE15000,0.0497
2019-S2,XK,EUR,X_VAT,KWH_GE15000,0.0522
2020-S1,XK,EUR,X_VAT,KWH_GE15000,0.0492
2020-S2,XK,EUR,X_VAT,KWH_GE15000,0.0516
2021-S1,XK,EUR,X_VAT,KWH_GE15000,0.0489
2021-S2,XK,EUR,X_VAT,KWH_GE15000,0.0515
2022-S1,XK,EUR,X_VAT,KWH_GE15000,0.0681
2022-S2,XK,EUR,X_VAT,KWH_GE15000,0.0911
2023-S1,XK,EUR,X_VAT,KWH_GE15000,0.0862
2023-S2,XK,EUR,X_VAT,KWH_GE15000,0.1066
2024-S1,XK,EUR,X_VAT,KWH_GE15000,0.0973
2015-S1,BE,PPS,X_VAT,KWH_GE15000,0.1371
2015-S2,BE,PPS,X_VAT,KWH_GE15000,0.1365
2016-S1,BE,PPS,X_VAT,KWH_GE15000,0.1368
2016-S2,BE,PPS,X_VAT,KWH_GE15000,0.1732
2017-S1,BE,PPS,X_VAT,KWH_GE15000,0.1711
2017-S2,BE,PPS,X_VAT,KWH_GE15000,0.1707
2018-S1,BE,PPS,X_VAT,KWH_GE15000,0.1631
2018-S2,BE,PPS,X_VAT,KWH_GE15000,0.1707
2019-S1,BE,PPS,X_VAT,KWH_GE15000,0.1695
2019-S2,BE,PPS,X_VAT,KWH_GE15000,0.1539
2020-S1,BE,PPS,X_VAT,KWH_GE15000,0.1682
2020-S2,BE,PPS,X_VAT,KWH_GE15000,0.1625
2021-S1,BE,PPS,X_VAT,KWH_GE15000,0.1742
2021-S2,BE,PPS,X_VAT,KWH_GE15000,0.1974
2022-S1,BE,PPS,X_VAT,KWH_GE15000,0.2537
2022-S2,BE,PPS,X_VAT,KWH_GE15000,0.3731
2023-S1,BE,PPS,X_VAT,KWH_GE15000,0.3143
2023-S2,BE,PPS,X_VAT,KWH_GE15000,0.2715
2024-S1,BE,PPS,X_VAT,KWH_GE15000,0.2396
2015-S1,BG,PPS,X_VAT,KWH_GE15000,0.1643
2015-S2,BG,PPS,X_VAT,KWH_GE15000,0.1725
2016-S1,BG,PPS,X_VAT,KWH_GE15000,0.1719
2016-S2,BG,PPS,X_VAT,KWH_GE15000,0.1665
2017-S1,BG,PPS,X_VAT,KWH_GE15000,0.1548
2017-S2,BG,PPS,X_VAT,KWH_GE15000,0.1621
2018-S1,BG,PPS,X_VAT,KWH_GE15000,0.1561
2018-S2,BG,PPS,X_VAT,KWH_GE15000,0.162
2019-S1,BG,PPS,X_VAT,KWH_GE15000,0.1535
2019-S2,BG,PPS,X_VAT,KWH_GE15000,0.1465
2020-S1,BG,PPS,X_VAT,KWH_GE15000,0.1441
2020-S2,BG,PPS,X_VAT,KWH_GE15000,0.1468
2021-S1,BG,PPS,X_VAT,KWH_GE15000,0.1463
2021-S2,BG,PPS,X_VAT,KWH_GE15000,0.1629
2022-S1,BG,PPS,X_VAT,KWH_GE15000,0.1626
2022-S2,BG,PPS,X_VAT,KWH_GE15000,0.1713
2023-S1,BG,PPS,X_VAT,KWH_GE15000,0.1548
2023-S2,BG,PPS,X_VAT,KWH_GE15000,0.1631
2024-S1,BG,PPS,X_VAT,KWH_GE15000,0.1613
2015-S1,CZ,PPS,X_VAT,KWH_GE15000,0.1232
2015-S2,CZ,PPS,X_VAT,KWH_GE15000,0.1232
2016-S1,CZ,PPS,X_VAT,KWH_GE15000,0.1336
2016-S2,CZ,PPS,X_VAT,KWH_GE15000,0.1347
2017-S1,CZ,PPS,X_VAT,KWH_GE15000,0.1277
2017-S2,CZ,PPS,X_VAT,KWH_GE15000,0.1277
2018-S1,CZ,PPS,X_VAT,KWH_GE15000,0.1386
2018-S2,CZ,PPS,X_VAT,KWH_GE15000,0.1425
2019-S1,CZ,PPS,X_VAT,KWH_GE15000,0.1539
2019-S2,CZ,PPS,X_VAT,KWH_GE15000,0.1576
2020-S1,CZ,PPS,X_VAT,KWH_GE15000,0.1604
2020-S2,CZ,PPS,X_VAT,KWH_GE15000,0.1572
2021-S1,CZ,PPS,X_VAT,KWH_GE15000,0.1541
2021-S2,CZ,PPS,X_VAT,KWH_GE15000,0.1493
2022-S1,CZ,PPS,X_VAT,KWH_GE15000,0.1766
2022-S2,CZ,PPS,X_VAT,KWH_GE15000,0.193
2023-S1,CZ,PPS,X_VAT,KWH_GE15000,0.2308
2023-S2,CZ,PPS,X_VAT,KWH_GE15000,0.24
2024-S1,CZ,PPS,X_VAT,KWH_GE15000,0.2649
2015-S1,DK,PPS,X_VAT,KWH_GE15000,0.1385
2015-S2,DK,PPS,X_VAT,KWH_GE15000,0.1367
2016-S1,DK,PPS,X_VAT,KWH_GE15000,0.1319
2016-S2,DK,PPS,X_VAT,KWH_GE15000,0.1312
2017-S1,DK,PPS,X_VAT,KWH_GE15000,0.1295
2017-S2,DK,PPS,X_VAT,KWH_GE15000,0.1277
2018-S1,DK,PPS,X_VAT,KWH_GE15000,0.1314
2018-S2,DK,PPS,X_VAT,KWH_GE15000,0.1409
2019-S1,DK,PPS,X_VAT,KWH_GE15000,0.1325
2019-S2,DK,PPS,X_VAT,KWH_GE15000,0.1288
2020-S1,DK,PPS,X_VAT,KWH_GE15000,0.1224
2020-S2,DK,PPS,X_VAT,KWH_GE15000,0.1019
2021-S1,DK,PPS,X_VAT,KWH_GE15000,0.0908
2021-S2,DK,PPS,X_VAT,KWH_GE15000,0.1237
2022-S1,DK,PPS,X_VAT,KWH_GE15000,0.1898
2022-S2,DK,PPS,X_VAT,KWH_GE15000,0.2807
2023-S1,DK,PPS,X_VAT,KWH_GE15000,0.2173
2023-S2,DK,PPS,X_VAT,KWH_GE15000,0.1428
2024-S1,DK,PPS,X_VAT,KWH_GE15000,0.1485
2015-S1,DE,PPS,X_VAT,KWH_GE15000,0.2158
2015-S2,DE,PPS,X_VAT,KWH_GE15000,0.2158
2016-S1,DE,PPS,X_VAT,KWH_GE15000,0.2183
2016-S2,DE,PPS,X_VAT,KWH_GE15000,0.2175
2017-S1,DE,PPS,X_VAT,KWH_GE15000,0.2105
2017-S2,DE,PPS,X_VAT,KWH_GE15000,0.2102
2018-S1,DE,PPS,X_VAT,KWH_GE15000,0.2062
2018-S2,DE,PPS,X_VAT,KWH_GE15000,0.2006
2019-S1,DE,PPS,X_VAT,KWH_GE15000,0.2018
2019-S2,DE,PPS,X_VAT,KWH_GE15000,0.1801
2020-S1,DE,PPS,X_VAT,KWH_GE15000,0.1968
2020-S2,DE,PPS,X_VAT,KWH_GE15000,0.1963
2021-S1,DE,PPS,X_VAT,KWH_GE15000,0.1939
2021-S2,DE,PPS,X_VAT,KWH_GE15000,0.1898
2022-S1,DE,PPS,X_VAT,KWH_GE15000,0.2045
2022-S2,DE,PPS,X_VAT,KWH_GE15000,0.2223
2023-S1,DE,PPS,X_VAT,KWH_GE15000,0.2615
2023-S2,DE,PPS,X_VAT,KWH_GE15000,0.2574
2024-S1,DE,PPS,X_VAT,KWH_GE15000,0.258
2015-S1,EE,PPS,X_VAT,KWH_GE15000,0.127
2015-S2,EE,PPS,X_VAT,KWH_GE15000,0.1343
2016-S1,EE,PPS,X_VAT,KWH_GE15000,0.1271
2016-S2,EE,PPS,X_VAT,KWH_GE15000,0.1328
2017-S1,EE,PPS,X_VAT,KWH_GE15000,0.1205
2017-S2,EE,PPS,X_VAT,KWH_GE15000,0.1227
2018-S1,EE,PPS,X_VAT,KWH_GE15000,0.1224
2018-S2,EE,PPS,X_VAT,KWH_GE15000,0.1332
2019-S1,EE,PPS,X_VAT,KWH_GE15000,0.1221
2019-S2,EE,PPS,X_VAT,KWH_GE15000,0.1249
2020-S1,EE,PPS,X_VAT,KWH_GE15000,0.1098
2020-S2,EE,PPS,X_VAT,KWH_GE15000,0.1201
2021-S1,EE,PPS,X_VAT,KWH_GE15000,0.1262
2021-S2,EE,PPS,X_VAT,KWH_GE15000,0.1945
2022-S1,EE,PPS,X_VAT,KWH_GE15000,0.1914
