TIME,GEO,COFOG99,UNIT,VALUE
2013,PL,GF1001,PC_TOT,5.9
2014,PL,GF1001,PC_TOT,5.9
2015,PL,GF1001,PC_TOT,6.1
2016,PL,GF1001,PC_TOT,6
2017,PL,GF1001,PC_TOT,5.8
2018,PL,GF1001,PC_TOT,5.4
2019,PL,GF1001,PC_TOT,4.9
2020,PL,GF1001,PC_TOT,4.8
2021,PL,GF1001,PC_TOT,4.7
2022,PL,GF1001,PC_TOT,4.2
2000,PT,GF1001,PC_TOT,4.4
2001,PT,GF1001,PC_TOT,4.2
2002,PT,GF1001,PC_TOT,4.3
2003,PT,GF1001,PC_TOT,3.2
2004,PT,GF1001,PC_TOT,3.3
2005,PT,GF1001,PC_TOT,2.9
2006,PT,GF1001,PC_TOT,2.9
2007,PT,GF1001,PC_TOT,2.8
2008,PT,GF1001,PC_TOT,2.8
2009,PT,GF1001,PC_TOT,3.1
2010,PT,GF1001,PC_TOT,2.9
2011,PT,GF1001,PC_TOT,3
2012,PT,GF1001,PC_TOT,3.2
2013,PT,GF1001,PC_TOT,3
2014,PT,GF1001,PC_TOT,2.7
2015,PT,GF1001,PC_TOT,3
2016,PT,GF1001,PC_TOT,3.2
2017,PT,GF1001,PC_TOT,3.1
2018,PT,GF1001,PC_TOT,3.3
2019,PT,GF1001,PC_TOT,3.5
2020,PT,GF1001,PC_TOT,3
2021,PT,GF1001,PC_TOT,3
2022,PT,GF1001,PC_TOT,3
2001,RO,GF1001,PC_TOT,1.9
2002,RO,GF1001,PC_TOT,1.9
2003,RO,GF1001,PC_TOT,2.2
2004,RO,GF1001,PC_TOT,2.1
2005,RO,GF1001,PC_TOT,2.6
2006,RO,GF1001,PC_TOT,2.5
2007,RO,GF1001,PC_TOT,2.6
2008,RO,GF1001,PC_TOT,2.7
2009,RO,GF1001,PC_TOT,2.8
2010,RO,GF1001,PC_TOT,2.9
2011,RO,GF1001,PC_TOT,2.4
2012,RO,GF1001,PC_TOT,2.4
2013,RO,GF1001,PC_TOT,2.4
2014,RO,GF1001,PC_TOT,2.5
2015,RO,GF1001,PC_TOT,2.7
2016,RO,GF1001,PC_TOT,3.1
2017,RO,GF1001,PC_TOT,3
2018,RO,GF1001,PC_TOT,3.1
2019,RO,GF1001,PC_TOT,2.9
2020,RO,GF1001,PC_TOT,2.9
2021,RO,GF1001,PC_TOT,2.9
2022,RO,GF1001,PC_TOT,3
2000,SI,GF1001,PC_TOT,5.8
2001,SI,GF1001,PC_TOT,5.7
2002,SI,GF1001,PC_TOT,5.8
2003,SI,GF1001,PC_TOT,5.8
2004,SI,GF1001,PC_TOT,6
2005,SI,GF1001,PC_TOT,6.1
2006,SI,GF1001,PC_TOT,6.1
2007,SI,GF1001,PC_TOT,5.9
2008,SI,GF1001,PC_TOT,5.8
2009,SI,GF1001,PC_TOT,5.5
2010,SI,GF1001,PC_TOT,5.4
2011,SI,GF1001,PC_TOT,5.1
2012,SI,GF1001,PC_TOT,5.2
2013,SI,GF1001,PC_TOT,4.1
2014,SI,GF1001,PC_TOT,4.5
2015,SI,GF1001,PC_TOT,4.6
2016,SI,GF1001,PC_TOT,4.9
2017,SI,GF1001,PC_TOT,5
2018,SI,GF1001,PC_TOT,4.9
2019,SI,GF1001,PC_TOT,4.7
2020,SI,GF1001,PC_TOT,4.8
2021,SI,GF1001,PC_TOT,5.2
2022,SI,GF1001,PC_TOT,5.6
2001,SK,GF1001,PC_TOT,4.3
2002,SK,GF1001,PC_TOT,4.5
2003,SK,GF1001,PC_TOT,7.6
2004,SK,GF1001,PC_TOT,8.9
2005,SK,GF1001,PC_TOT,6.6
2006,SK,GF1001,PC_TOT,6.5
2007,SK,GF1001,PC_TOT,5.1
2008,SK,GF1001,PC_TOT,4.8
2009,SK,GF1001,PC_TOT,5
2010,SK,GF1001,PC_TOT,6.3
2011,SK,GF1001,PC_TOT,6.7
2012,SK,GF1001,PC_TOT,7.2
2013,SK,GF1001,PC_TOT,7.3
2014,SK,GF1001,PC_TOT,6.6
2015,SK,GF1001,PC_TOT,6
2016,SK,GF1001,PC_TOT,6.8
2017,SK,GF1001,PC_TOT,7.4
2018,SK,GF1001,PC_TOT,7.8
2019,SK,GF1001,PC_TOT,7.8
2020,SK,GF1001,PC_TOT,8.6
2021,SK,GF1001,PC_TOT,8.8
2022,SK,GF1001,PC_TOT,9.2
2001,FI,GF1001,PC_TOT,8.3
2002,FI,GF1001,PC_TOT,8.4
2003,FI,GF1001,PC_TOT,8.4
2004,FI,GF1001,PC_TOT,8.3
2005,FI,GF1001,PC_TOT,8.3
2006,FI,GF1001,PC_TOT,8.4
2007,FI,GF1001,PC_TOT,8.4
2008,FI,GF1001,PC_TOT,8
2009,FI,GF1001,PC_TOT,8.1
2010,FI,GF1001,PC_TOT,8.1
2011,FI,GF1001,PC_TOT,8
2012,FI,GF1001,PC_TOT,8
2013,FI,GF1001,PC_TOT,7.9
2014,FI,GF1001,PC_TOT,7.9
2015,FI,GF1001,PC_TOT,6.3
2016,FI,GF1001,PC_TOT,5.9
2017,FI,GF1001,PC_TOT,5.8
2018,FI,GF1001,PC_TOT,5.8
2019,FI,GF1001,PC_TOT,5.9
2020,FI,GF1001,PC_TOT,5.6
2021,FI,GF1001,PC_TOT,5.8
2022,FI,GF1001,PC_TOT,5.9
2001,SE,GF1001,PC_TOT,10.2
2002,SE,GF1001,PC_TOT,10.6
2003,SE,GF1001,PC_TOT,11
2004,SE,GF1001,PC_TOT,10.9
2005,SE,GF1001,PC_TOT,11.1
2006,SE,GF1001,PC_TOT,10.8
2007,SE,GF1001,PC_TOT,10.5
2008,SE,GF1001,PC_TOT,10
2009,SE,GF1001,PC_TOT,9.7
2010,SE,GF1001,PC_TOT,9.1
2011,SE,GF1001,PC_TOT,8.9
2012,SE,GF1001,PC_TOT,8.4
2013,SE,GF1001,PC_TOT,8.3
2014,SE,GF1001,PC_TOT,8.4
2015,SE,GF1001,PC_TOT,8.4
2016,SE,GF1001,PC_TOT,8.1
2017,SE,GF1001,PC_TOT,7.8
2018,SE,GF1001,PC_TOT,7.6
2019,SE,GF1001,PC_TOT,7.4
2020,SE,GF1001,PC_TOT,7.2
2021,SE,GF1001,PC_TOT,7.1
2022,SE,GF1001,PC_TOT,7
2000,IS,GF1001,PC_TOT,4.2
2001,IS,GF1001,PC_TOT,3.8
2002,IS,GF1001,PC_TOT,4.1
2003,IS,GF1001,PC_TOT,4.5
2004,IS,GF1001,PC_TOT,4.8
2005,IS,GF1001,PC_TOT,4.9
2006,IS,GF1001,PC_TOT,4.7
2007,IS,GF1001,PC_TOT,4.7
2008,IS,GF1001,PC_TOT,3.6
2009,IS,GF1001,PC_TOT,4.8
2010,IS,GF1001,PC_TOT,5.2
2011,IS,GF1001,PC_TOT,5.3
2012,IS,GF1001,PC_TOT,5.7
2013,IS,GF1001,PC_TOT,6
2014,IS,GF1001,PC_TOT,6.2
2015,IS,GF1001,PC_TOT,6.2
2016,IS,GF1001,PC_TOT,5.9
2017,IS,GF1001,PC_TOT,6.6
2018,IS,GF1001,PC_TOT,6.8
2019,IS,GF1001,PC_TOT,7.3
2020,IS,GF1001,PC_TOT,6.9
2021,IS,GF1001,PC_TOT,6.9
2022,IS,GF1001,PC_TOT,6.9
2000,NO,GF1001,PC_TOT,10.7
2001,NO,GF1001,PC_TOT,13.9
2002,NO,GF1001,PC_TOT,13.9
2003,NO,GF1001,PC_TOT,14.5
2004,NO,GF1001,PC_TOT,14.6
2005,NO,GF1001,PC_TOT,14.4
2006,NO,GF1001,PC_TOT,14.1
2007,NO,GF1001,PC_TOT,13.8
2008,NO,GF1001,PC_TOT,14
2009,NO,GF1001,PC_TOT,14.3
2010,NO,GF1001,PC_TOT,14.3
2011,NO,GF1001,PC_TOT,14.4
2012,NO,GF1001,PC_TOT,14.4
2013,NO,GF1001,PC_TOT,14.1
2014,NO,GF1001,PC_TOT,13.7
2015,NO,GF1001,PC_TOT,13.9
2016,NO,GF1001,PC_TOT,13.7
2017,NO,GF1001,PC_TOT,13.6
2018,NO,GF1001,PC_TOT,13.6
2019,NO,GF1001,PC_TOT,13.5
2020,NO,GF1001,PC_TOT,13.1
2021,NO,GF1001,PC_TOT,13.5
2022,NO,GF1001,PC_TOT,13.4
2000,CH,GF1001,PC_TOT,8.8
2001,CH,GF1001,PC_TOT,9.6
2002,CH,GF1001,PC_TOT,9.4
2003,CH,GF1001,PC_TOT,10
2004,CH,GF1001,PC_TOT,10.2
2005,CH,GF1001,PC_TOT,10.4
2006,CH,GF1001,PC_TOT,10.3
2007,CH,GF1001,PC_TOT,10.4
2008,CH,GF1001,PC_TOT,9.2
2009,CH,GF1001,PC_TOT,9
2010,CH,GF1001,PC_TOT,9.1
2011,CH,GF1001,PC_TOT,9.1
2012,CH,GF1001,PC_TOT,9
2013,CH,GF1001,PC_TOT,8.7
2014,CH,GF1001,PC_TOT,8.6
2015,CH,GF1001,PC_TOT,8.6
2016,CH,GF1001,PC_TOT,8.7
2017,CH,GF1001,PC_TOT,8.7
2018,CH,GF1001,PC_TOT,8.8
2019,CH,GF1001,PC_TOT,8.8
2020,CH,GF1001,PC_TOT,8.2
2021,CH,GF1001,PC_TOT,8.3
2022,CH,GF1001,PC_TOT,8.8
2001,BE,GF1002,PC_TOT,13.8
2002,BE,GF1002,PC_TOT,14
2003,BE,GF1002,PC_TOT,13.9
2004,BE,GF1002,PC_TOT,14.4
2005,BE,GF1002,PC_TOT,13.7
2006,BE,GF1002,PC_TOT,14.6
2007,BE,GF1002,PC_TOT,14.8
2008,BE,GF1002,PC_TOT,14.6
2009,BE,GF1002,PC_TOT,14.6
2010,BE,GF1002,PC_TOT,14.9
2011,BE,GF1002,PC_TOT,14.7
2012,BE,GF1002,PC_TOT,15
2013,BE,GF1002,PC_TOT,15.8
2014,BE,GF1002,PC_TOT,16.1
2015,BE,GF1002,PC_TOT,16.6
2016,BE,GF1002,PC_TOT,16.9
2017,BE,GF1002,PC_TOT,17.5
2018,BE,GF1002,PC_TOT,17.6
2019,BE,GF1002,PC_TOT,18
2020,BE,GF1002,PC_TOT,17.3
2021,BE,GF1002,PC_TOT,17.3
2022,BE,GF1002,PC_TOT,18.2
2000,BG,GF1002,PC_TOT,18.5
2001,BG,GF1002,PC_TOT,18.1
2002,BG,GF1002,PC_TOT,22.4
2003,BG,GF1002,PC_TOT,19
2004,BG,GF1002,PC_TOT,17.3
2005,BG,GF1002,PC_TOT,17.7
2006,BG,GF1002,PC_TOT,19.5
2007,BG,GF1002,PC_TOT,15.7
2008,BG,GF1002,PC_TOT,16.2
2009,BG,GF1002,PC_TOT,23.5
2010,BG,GF1002,PC_TOT,26.8
2011,BG,GF1002,PC_TOT,27.1
2012,BG,GF1002,PC_TOT,26.4
2013,BG,GF1002,PC_TOT,25.7
2014,BG,GF1002,PC_TOT,23.1
2015,BG,GF1002,PC_TOT,24.1
2016,BG,GF1002,PC_TOT,27
2017,BG,GF1002,PC_TOT,25.9
2018,BG,GF1002,PC_TOT,23.9
2019,BG,GF1002,PC_TOT,23.1
2020,BG,GF1002,PC_TOT,22.8
2021,BG,GF1002,PC_TOT,24
2022,BG,GF1002,PC_TOT,23.8
2000,CZ,GF1002,PC_TOT,15.3
2001,CZ,GF1002,PC_TOT,14.4
2002,CZ,GF1002,PC_TOT,14.3
2003,CZ,GF1002,PC_TOT,12.9
2004,CZ,GF1002,PC_TOT,14.2
2005,CZ,GF1002,PC_TOT,14
2006,CZ,GF1002,PC_TOT,14.5
2007,CZ,GF1002,PC_TOT,14.8
2008,CZ,GF1002,PC_TOT,15.2
2009,CZ,GF1002,PC_TOT,15.5
2010,CZ,GF1002,PC_TOT,17.1
2011,CZ,GF1002,PC_TOT,18
2012,CZ,GF1002,PC_TOT,17.9
2013,CZ,GF1002,PC_TOT,18.8
2014,CZ,GF1002,PC_TOT,18.3
2015,CZ,GF1002,PC_TOT,18
2016,CZ,GF1002,PC_TOT,18.6
2017,CZ,GF1002,PC_TOT,18.6
2018,CZ,GF1002,PC_TOT,17.8
2019,CZ,GF1002,PC_TOT,17.9
2020,CZ,GF1002,PC_TOT,17.4
2021,CZ,GF1002,PC_TOT,17.1
2022,CZ,GF1002,PC_TOT,17.6
2000,DK,GF1002,PC_TOT,11.5
2001,DK,GF1002,PC_TOT,11.7
2002,DK,GF1002,PC_TOT,11.6
2003,DK,GF1002,PC_TOT,11.8
2004,DK,GF1002,PC_TOT,11.8
2005,DK,GF1002,PC_TOT,12.6
2006,DK,GF1002,PC_TOT,13.1
2007,DK,GF1002,PC_TOT,13.5
2008,DK,GF1002,PC_TOT,13.5
2009,DK,GF1002,PC_TOT,13.3
2010,DK,GF1002,PC_TOT,13.3
2011,DK,GF1002,PC_TOT,13.8
2012,DK,GF1002,PC_TOT,13.8
2013,DK,GF1002,PC_TOT,14.6
2014,DK,GF1002,PC_TOT,15
2015,DK,GF1002,PC_TOT,15.3
2016,DK,GF1002,PC_TOT,15.7
2017,DK,GF1002,PC_TOT,16.2
2018,DK,GF1002,PC_TOT,16.3
2019,DK,GF1002,PC_TOT,16.8
2020,DK,GF1002,PC_TOT,15.8
2021,DK,GF1002,PC_TOT,15.8
2022,DK,GF1002,PC_TOT,15.9
2000,DE,GF1002,PC_TOT,19.5
2001,DE,GF1002,PC_TOT,19.8
2002,DE,GF1002,PC_TOT,20.2
2003,DE,GF1002,PC_TOT,20.5
2004,DE,GF1002,PC_TOT,20.9
2005,DE,GF1002,PC_TOT,21.1
2006,DE,GF1002,PC_TOT,21.1
2007,DE,GF1002,PC_TOT,21.4
2008,DE,GF1002,PC_TOT,20.9
2009,DE,GF1002,PC_TOT,20.5
2010,DE,GF1002,PC_TOT,19.9
2011,DE,GF1002,PC_TOT,20.3
2012,DE,GF1002,PC_TOT,20.5
2013,DE,GF1002,PC_TOT,20.4
2014,DE,GF1002,PC_TOT,20.6
2015,DE,GF1002,PC_TOT,20.9
2016,DE,GF1002,PC_TOT,20.9
2017,DE,GF1002,PC_TOT,21.2
2018,DE,GF1002,PC_TOT,21.2
2019,DE,GF1002,PC_TOT,21.4
2020,DE,GF1002,PC_TOT,20.4
2021,DE,GF1002,PC_TOT,19.6
2022,DE,GF1002,PC_TOT,20.1
2000,EE,GF1002,PC_TOT,16.9
2001,EE,GF1002,PC_TOT,16.3
2002,EE,GF1002,PC_TOT,15.7
2003,EE,GF1002,PC_TOT,16.4
2004,EE,GF1002,PC_TOT,16.6
2005,EE,GF1002,PC_TOT,16.4
2006,EE,GF1002,PC_TOT,16.4
2007,EE,GF1002,PC_TOT,15.8
2008,EE,GF1002,PC_TOT,16.3
2009,EE,GF1002,PC_TOT,18.1
2010,EE,GF1002,PC_TOT,20
2011,EE,GF1002,PC_TOT,19.1
2012,EE,GF1002,PC_TOT,17.7
2013,EE,GF1002,PC_TOT,17.9
2014,EE,GF1002,PC_TOT,18.2
2015,EE,GF1002,PC_TOT,18.2
2016,EE,GF1002,PC_TOT,18.5
2017,EE,GF1002,PC_TOT,17.9
2018,EE,GF1002,PC_TOT,18
2019,EE,GF1002,PC_TOT,18.2
2020,EE,GF1002,PC_TOT,17.8
2021,EE,GF1002,PC_TOT,17.9
2022,EE,GF1002,PC_TOT,17.4
2000,IE,GF1002,PC_TOT,13.1
2001,IE,GF1002,PC_TOT,13.7
2002,IE,GF1002,PC_TOT,14
2003,IE,GF1002,PC_TOT,14.6
2004,IE,GF1002,PC_TOT,15.2
2005,IE,GF1002,PC_TOT,12
2006,IE,GF1002,PC_TOT,12.2
2007,IE,GF1002,PC_TOT,12.2
2008,IE,GF1002,PC_TOT,12.6
2009,IE,GF1002,PC_TOT,13.6
2010,IE,GF1002,PC_TOT,9.8
2011,IE,GF1002,PC_TOT,11.2
2012,IE,GF1002,PC_TOT,12.8
2013,IE,GF1002,PC_TOT,12.7
2014,IE,GF1002,PC_TOT,12.6
2015,IE,GF1002,PC_TOT,12.6
2016,IE,GF1002,PC_TOT,12.8
2017,IE,GF1002,PC_TOT,15.2
2018,IE,GF1002,PC_TOT,14.9
2019,IE,GF1002,PC_TOT,15.1
2020,IE,GF1002,PC_TOT,13.9
2021,IE,GF1002,PC_TOT,14
2022,IE,GF1002,PC_TOT,14.5
2001,EL,GF1002,PC_TOT,19
2002,EL,GF1002,PC_TOT,19.5
2003,EL,GF1002,PC_TOT,20.7
2004,EL,GF1002,PC_TOT,19.2
2005,EL,GF1002,PC_TOT,21.8
2006,EL,GF1002,PC_TOT,23.3
2007,EL,GF1002,PC_TOT,22.8
2008,EL,GF1002,PC_TOT,23.8
2009,EL,GF1002,PC_TOT,24
2010,EL,GF1002,PC_TOT,25.7
2011,EL,GF1002,PC_TOT,27.2
2012,EL,GF1002,PC_TOT,28
2013,EL,GF1002,PC_TOT,23.4
2014,EL,GF1002,PC_TOT,30.1
2015,EL,GF1002,PC_TOT,28.8
2016,EL,GF1002,PC_TOT,31.7
2017,EL,GF1002,PC_TOT,28.8
2018,EL,GF1002,PC_TOT,28.1
2019,EL,GF1002,PC_TOT,28.7
2020,EL,GF1002,PC_TOT,26.1
2021,EL,GF1002,PC_TOT,24
2022,EL,GF1002,PC_TOT,23.6
2000,ES,GF1002,PC_TOT,16
2001,ES,GF1002,PC_TOT,15.8
2002,ES,GF1002,PC_TOT,15.9
2003,ES,GF1002,PC_TOT,16
2004,ES,GF1002,PC_TOT,15.5
2005,ES,GF1002,PC_TOT,15.7
2006,ES,GF1002,PC_TOT,15.9
2007,ES,GF1002,PC_TOT,15.6
2008,ES,GF1002,PC_TOT,15.3
2009,ES,GF1002,PC_TOT,15.3
2010,ES,GF1002,PC_TOT,16.2
2011,ES,GF1002,PC_TOT,17.1
2012,ES,GF1002,PC_TOT,17.2
2013,ES,GF1002,PC_TOT,19.5
2014,ES,GF1002,PC_TOT,20.4
2015,ES,GF1002,PC_TOT,20.8
2016,ES,GF1002,PC_TOT,21.7
2017,ES,GF1002,PC_TOT,22.2
2018,ES,GF1002,PC_TOT,22.4
2019,ES,GF1002,PC_TOT,22.5
2020,ES,GF1002,PC_TOT,21.1
2021,ES,GF1002,PC_TOT,21.2
2022,ES,GF1002,PC_TOT,21.6
2000,FR,GF1002,PC_TOT,20
2001,FR,GF1002,PC_TOT,20
2002,FR,GF1002,PC_TOT,19.7
2003,FR,GF1002,PC_TOT,20
2004,FR,GF1002,PC_TOT,20.8
2005,FR,GF1002,PC_TOT,21.1
2006,FR,GF1002,PC_TOT,21.8
2007,FR,GF1002,PC_TOT,22.1
2008,FR,GF1002,PC_TOT,22.5
2009,FR,GF1002,PC_TOT,22.5
2010,FR,GF1002,PC_TOT,22.7
2011,FR,GF1002,PC_TOT,23.2
2012,FR,GF1002,PC_TOT,23.3
2013,FR,GF1002,PC_TOT,23.5
2014,FR,GF1002,PC_TOT,23.7
2015,FR,GF1002,PC_TOT,23.7
2016,FR,GF1002,PC_TOT,23.8
2017,FR,GF1002,PC_TOT,23.6
2018,FR,GF1002,PC_TOT,23.8
2019,FR,GF1002,PC_TOT,23.7
2020,FR,GF1002,PC_TOT,22.9
2021,FR,GF1002,PC_TOT,22.4
2022,FR,GF1002,PC_TOT,22.3
2000,HR,GF1002,PC_TOT,18
2001,HR,GF1002,PC_TOT,19.2
2002,HR,GF1002,PC_TOT,19.8
2003,HR,GF1002,PC_TOT,17.7
2004,HR,GF1002,PC_TOT,16.7
2005,HR,GF1002,PC_TOT,16.9
2006,HR,GF1002,PC_TOT,17.2
2007,HR,GF1002,PC_TOT,16
2008,HR,GF1002,PC_TOT,16.2
2009,HR,GF1002,PC_TOT,16.1
2010,HR,GF1002,PC_TOT,16.7
2011,HR,GF1002,PC_TOT,16.3
2012,HR,GF1002,PC_TOT,16.9
2013,HR,GF1002,PC_TOT,16.9
2014,HR,GF1002,PC_TOT,16.9
2015,HR,GF1002,PC_TOT,18.1
2016,HR,GF1002,PC_TOT,18.2
2017,HR,GF1002,PC_TOT,18.7
2018,HR,GF1002,PC_TOT,18.4
2019,HR,GF1002,PC_TOT,18
2020,HR,GF1002,PC_TOT,17.3
2021,HR,GF1002,PC_TOT,17.4
2022,HR,GF1002,PC_TOT,17.5
2001,IT,GF1002,PC_TOT,24
2002,IT,GF1002,PC_TOT,23.6
2003,IT,GF1002,PC_TOT,24.5
2004,IT,GF1002,PC_TOT,24.8
2005,IT,GF1002,PC_TOT,24.8
2006,IT,GF1002,PC_TOT,24.6
2007,IT,GF1002,PC_TOT,25.4
2008,IT,GF1002,PC_TOT,25.6
2009,IT,GF1002,PC_TOT,25.7
2010,IT,GF1002,PC_TOT,26.6
2011,IT,GF1002,PC_TOT,26.9
2012,IT,GF1002,PC_TOT,26.8
2013,IT,GF1002,PC_TOT,27.2
2014,IT,GF1002,PC_TOT,27
2015,IT,GF1002,PC_TOT,27.3
2016,IT,GF1002,PC_TOT,27.3
2017,IT,GF1002,PC_TOT,27.3
2018,IT,GF1002,PC_TOT,27.5
2019,IT,GF1002,PC_TOT,27.9
2020,IT,GF1002,PC_TOT,26.5
2021,IT,GF1002,PC_TOT,25
2022,IT,GF1002,PC_TOT,24.4
2000,CY,GF1002,PC_TOT,9.7
2001,CY,GF1002,PC_TOT,9.5
2002,CY,GF1002,PC_TOT,9.6
2003,CY,GF1002,PC_TOT,9.3
2004,CY,GF1002,PC_TOT,10.5
2005,CY,GF1002,PC_TOT,11
2006,CY,GF1002,PC_TOT,10.6
2007,CY,GF1002,PC_TOT,9.9
2008,CY,GF1002,PC_TOT,10.1
2009,CY,GF1002,PC_TOT,10.2
2010,CY,GF1002,PC_TOT,11.3
2011,CY,GF1002,PC_TOT,11.9
2012,CY,GF1002,PC_TOT,12.8
2013,CY,GF1002,PC_TOT,13.2
2014,CY,GF1002,PC_TOT,12.4
2015,CY,GF1002,PC_TOT,15
2016,CY,GF1002,PC_TOT,15.8
2017,CY,GF1002,PC_TOT,15.8
2018,CY,GF1002,PC_TOT,13.9
2019,CY,GF1002,PC_TOT,15.3
2020,CY,GF1002,PC_TOT,14.6
2021,CY,GF1002,PC_TOT,14.5
2022,CY,GF1002,PC_TOT,17.6
2001,LV,GF1002,PC_TOT,20.1
2002,LV,GF1002,PC_TOT,19.3
2003,LV,GF1002,PC_TOT,17.9
2004,LV,GF1002,PC_TOT,16.1
2005,LV,GF1002,PC_TOT,14.9
2006,LV,GF1002,PC_TOT,13.7
2007,LV,GF1002,PC_TOT,12.9
2008,LV,GF1002,PC_TOT,13.3
2009,LV,GF1002,PC_TOT,17.6
2010,LV,GF1002,PC_TOT,18.8
2011,LV,GF1002,PC_TOT,19.1
2012,LV,GF1002,PC_TOT,19.4
2013,LV,GF1002,PC_TOT,19.4
2014,LV,GF1002,PC_TOT,18.6
2015,LV,GF1002,PC_TOT,18.5
2016,LV,GF1002,PC_TOT,18.8
2017,LV,GF1002,PC_TOT,18.1
2018,LV,GF1002,PC_TOT,17.3
2019,LV,GF1002,PC_TOT,18.3
2020,LV,GF1002,PC_TOT,17.8
2021,LV,GF1002,PC_TOT,16.5
2022,LV,GF1002,PC_TOT,18
2000,LT,GF1002,PC_TOT,19.4
2001,LT,GF1002,PC_TOT,19
2002,LT,GF1002,PC_TOT,17.9
2003,LT,GF1002,PC_TOT,18.5
2004,LT,GF1002,PC_TOT,16.2
2005,LT,GF1002,PC_TOT,15.8
2006,LT,GF1002,PC_TOT,14.7
2007,LT,GF1002,PC_TOT,16
2008,LT,GF1002,PC_TOT,15.2
2009,LT,GF1002,PC_TOT,16.4
2010,LT,GF1002,PC_TOT,15.3
2011,LT,GF1002,PC_TOT,13.8
2012,LT,GF1002,PC_TOT,16.5
2013,LT,GF1002,PC_TOT,16.5
2014,LT,GF1002,PC_TOT,18.2
2015,LT,GF1002,PC_TOT,16.7
2016,LT,GF1002,PC_TOT,17.4
2017,LT,GF1002,PC_TOT,17.7
2018,LT,GF1002,PC_TOT,18
2019,LT,GF1002,PC_TOT,17.9
2020,LT,GF1002,PC_TOT,15.7
2021,LT,GF1002,PC_TOT,17.1
2022,LT,GF1002,PC_TOT,17
2000,LU,GF1002,PC_TOT,23.8
2001,LU,GF1002,PC_TOT,25
2002,LU,GF1002,PC_TOT,23.9
2003,LU,GF1002,PC_TOT,24.2
2004,LU,GF1002,PC_TOT,23.6
2005,LU,GF1002,PC_TOT,23.7
2006,LU,GF1002,PC_TOT,24.4
2007,LU,GF1002,PC_TOT,24.5
2008,LU,GF1002,PC_TOT,24
2009,LU,GF1002,PC_TOT,23.8
2010,LU,GF1002,PC_TOT,23.5
2011,LU,GF1002,PC_TOT,24.3
2012,LU,GF1002,PC_TOT,24.5
2013,LU,GF1002,PC_TOT,22.1
2014,LU,GF1002,PC_TOT,22.6
2015,LU,GF1002,PC_TOT,23.1
2016,LU,GF1002,PC_TOT,22.8
2017,LU,GF1002,PC_TOT,22.7
2018,LU,GF1002,PC_TOT,22.4
2019,LU,GF1002,PC_TOT,22.6
2020,LU,GF1002,PC_TOT,21.5
2021,LU,GF1002,PC_TOT,22.2
2022,LU,GF1002,PC_TOT,22
2000,HU,GF1002,PC_TOT,11.7
2001,HU,GF1002,PC_TOT,11.7
2002,HU,GF1002,PC_TOT,11.7
2003,HU,GF1002,PC_TOT,12.1
2004,HU,GF1002,PC_TOT,12.3
2005,HU,GF1002,PC_TOT,12.9
2006,HU,GF1002,PC_TOT,12.7
2007,HU,GF1002,PC_TOT,13.9
2008,HU,GF1002,PC_TOT,15
2009,HU,GF1002,PC_TOT,14.3
2010,HU,GF1002,PC_TOT,14.8
2011,HU,GF1002,PC_TOT,15
2012,HU,GF1002,PC_TOT,15.9
2013,HU,GF1002,PC_TOT,15.7
2014,HU,GF1002,PC_TOT,14.7
2015,HU,GF1002,PC_TOT,14
2016,HU,GF1002,PC_TOT,15.1
2017,HU,GF1002,PC_TOT,14.6
2018,HU,GF1002,PC_TOT,14.3
2019,HU,GF1002,PC_TOT,13.8
2020,HU,GF1002,PC_TOT,12.6
2021,HU,GF1002,PC_TOT,13.5
2022,HU,GF1002,PC_TOT,13.1
2001,MT,GF1002,PC_TOT,16.8
2002,MT,GF1002,PC_TOT,16.4
2003,MT,GF1002,PC_TOT,14.8
2004,MT,GF1002,PC_TOT,16.2
2005,MT,GF1002,PC_TOT,16.5
2006,MT,GF1002,PC_TOT,16.6
2007,MT,GF1002,PC_TOT,17.7
2008,MT,GF1002,PC_TOT,16.9
2009,MT,GF1002,PC_TOT,19
2010,MT,GF1002,PC_TOT,19
2011,MT,GF1002,PC_TOT,19.1
2012,MT,GF1002,PC_TOT,19.2
2013,MT,GF1002,PC_TOT,19.4
2014,MT,GF1002,PC_TOT,18.5
2015,MT,GF1002,PC_TOT,17.6
2016,MT,GF1002,PC_TOT,19.3
2017,MT,GF1002,PC_TOT,19.4
2018,MT,GF1002,PC_TOT,17.9
2019,MT,GF1002,PC_TOT,17.9
2020,MT,GF1002,PC_TOT,16.1
2021,MT,GF1002,PC_TOT,15.8
2022,MT,GF1002,PC_TOT,15.8
2000,NL,GF1002,PC_TOT,12.2
2001,NL,GF1002,PC_TOT,12
2002,NL,GF1002,PC_TOT,12.2
2003,NL,GF1002,PC_TOT,12.3
2004,NL,GF1002,PC_TOT,12.5
2005,NL,GF1002,PC_TOT,12.7
2006,NL,GF1002,PC_TOT,12.2
2007,NL,GF1002,PC_TOT,12.5
2008,NL,GF1002,PC_TOT,12.5
2009,NL,GF1002,PC_TOT,12.5
2010,NL,GF1002,PC_TOT,12.8
2011,NL,GF1002,PC_TOT,13.4
2012,NL,GF1002,PC_TOT,14
2013,NL,GF1002,PC_TOT,14.4
2014,NL,GF1002,PC_TOT,15
2015,NL,GF1002,PC_TOT,14.6
2016,NL,GF1002,PC_TOT,15
2017,NL,GF1002,PC_TOT,15
