TIME,GEO,SEX,AGE,ACL00,FREQUENC,VALUE
2006,LT,M,Y35-49,AC523H,GE4,17
2015,LT,M,Y35-49,AC523H,GE4,5.9
2022,LT,M,Y35-49,AC523H,GE4,10.5
2006,LU,M,Y35-49,AC523H,GE4,36.6
2015,LU,M,Y35-49,AC523H,GE4,48.5
2022,LU,M,Y35-49,AC523H,GE4,20.5
2006,HU,M,Y35-49,AC523H,GE4,44.7
2015,HU,M,Y35-49,AC523H,GE4,15.3
2022,HU,M,Y35-49,AC523H,GE4,8.4
2006,MT,M,Y35-49,AC523H,GE4,21.2
2015,MT,M,Y35-49,AC523H,GE4,37.2
2022,MT,M,Y35-49,AC523H,GE4,12.4
2006,NL,M,Y35-49,AC523H,GE4,36.8
2015,NL,M,Y35-49,AC523H,GE4,36.3
2022,NL,M,Y35-49,AC523H,GE4,21.6
2006,AT,M,Y35-49,AC523H,GE4,41.7
2015,AT,M,Y35-49,AC523H,GE4,26.3
2022,AT,M,Y35-49,AC523H,GE4,13.2
2006,PL,M,Y35-49,AC523H,GE4,30.5
2015,PL,M,Y35-49,AC523H,GE4,22.8
2022,PL,M,Y35-49,AC523H,GE4,15.3
2006,PT,M,Y35-49,AC523H,GE4,41.8
2015,PT,M,Y35-49,AC523H,GE4,42.2
2022,PT,M,Y35-49,AC523H,GE4,32.2
2015,RO,M,Y35-49,AC523H,GE4,19.6
2022,RO,M,Y35-49,AC523H,GE4,5.9
2006,SI,M,Y35-49,AC523H,GE4,37.2
2015,SI,M,Y35-49,AC523H,GE4,49
2022,SI,M,Y35-49,AC523H,GE4,31.3
2006,SK,M,Y35-49,AC523H,GE4,22.9
2015,SK,M,Y35-49,AC523H,GE4,14.9
2022,SK,M,Y35-49,AC523H,GE4,6.3
2006,FI,M,Y35-49,AC523H,GE4,53.7
2015,FI,M,Y35-49,AC523H,GE4,29
2022,FI,M,Y35-49,AC523H,GE4,22.8
2006,SE,M,Y35-49,AC523H,GE4,44.1
2015,SE,M,Y35-49,AC523H,GE4,36.5
2022,SE,M,Y35-49,AC523H,GE4,16.2
2006,IS,M,Y35-49,AC523H,GE4,20.4
2015,IS,M,Y35-49,AC523H,GE4,30.7
2006,NO,M,Y35-49,AC523H,GE4,43
2015,NO,M,Y35-49,AC523H,GE4,30.1
2022,NO,M,Y35-49,AC523H,GE4,12.9
2015,CH,M,Y35-49,AC523H,GE4,35.2
2022,CH,M,Y35-49,AC523H,GE4,26.5
2006,UK,M,Y35-49,AC523H,GE4,42.1
2015,UK,M,Y35-49,AC523H,GE4,38.8
2022,ME,M,Y35-49,AC523H,GE4,2.9
2015,MK,M,Y35-49,AC523H,GE4,16.7
2015,RS,M,Y35-49,AC523H,GE4,13.2
2022,RS,M,Y35-49,AC523H,GE4,6.7
2022,TR,M,Y35-49,AC523H,GE4,4.7
2006,BE,F,Y35-49,AC523H,GE4,28.6
2015,BE,F,Y35-49,AC523H,GE4,31.4
2022,BE,F,Y35-49,AC523H,GE4,20.3
2006,BG,F,Y35-49,AC523H,GE4,11.9
2015,BG,F,Y35-49,AC523H,GE4,13.8
2022,BG,F,Y35-49,AC523H,GE4,7.5
2006,CZ,F,Y35-49,AC523H,GE4,39.3
2015,CZ,F,Y35-49,AC523H,GE4,40.1
2022,CZ,F,Y35-49,AC523H,GE4,27.8
2006,DK,F,Y35-49,AC523H,GE4,39.5
2015,DK,F,Y35-49,AC523H,GE4,18.8
2022,DK,F,Y35-49,AC523H,GE4,26.1
2006,DE,F,Y35-49,AC523H,GE4,27.3
2015,DE,F,Y35-49,AC523H,GE4,34.8
2006,EE,F,Y35-49,AC523H,GE4,22.5
2015,EE,F,Y35-49,AC523H,GE4,29.4
2022,EE,F,Y35-49,AC523H,GE4,20.9
2006,IE,F,Y35-49,AC523H,GE4,32.6
2015,IE,F,Y35-49,AC523H,GE4,18.9
2022,IE,F,Y35-49,AC523H,GE4,14.9
2006,EL,F,Y35-49,AC523H,GE4,10.2
2015,EL,F,Y35-49,AC523H,GE4,4.5
2022,EL,F,Y35-49,AC523H,GE4,7.1
2006,ES,F,Y35-49,AC523H,GE4,46
2015,ES,F,Y35-49,AC523H,GE4,28.3
2022,ES,F,Y35-49,AC523H,GE4,19.4
2006,FR,F,Y35-49,AC523H,GE4,41.6
2015,FR,F,Y35-49,AC523H,GE4,36.7
2022,FR,F,Y35-49,AC523H,GE4,18.9
2015,HR,F,Y35-49,AC523H,GE4,14.2
2022,HR,F,Y35-49,AC523H,GE4,13.7
2006,IT,F,Y35-49,AC523H,GE4,27.7
2015,IT,F,Y35-49,AC523H,GE4,18.8
2022,IT,F,Y35-49,AC523H,GE4,7.2
2006,CY,F,Y35-49,AC523H,GE4,15.7
2015,CY,F,Y35-49,AC523H,GE4,7.6
2022,CY,F,Y35-49,AC523H,GE4,3.1
2006,LV,F,Y35-49,AC523H,GE4,27.6
2015,LV,F,Y35-49,AC523H,GE4,23
2022,LV,F,Y35-49,AC523H,GE4,15.6
2006,LT,F,Y35-49,AC523H,GE4,25
2015,LT,F,Y35-49,AC523H,GE4,13.5
2022,LT,F,Y35-49,AC523H,GE4,11.5
2006,LU,F,Y35-49,AC523H,GE4,46.9
2015,LU,F,Y35-49,AC523H,GE4,45.6
2022,LU,F,Y35-49,AC523H,GE4,17.4
2006,HU,F,Y35-49,AC523H,GE4,52.4
2015,HU,F,Y35-49,AC523H,GE4,18.9
2022,HU,F,Y35-49,AC523H,GE4,7.1
2006,MT,F,Y35-49,AC523H,GE4,35.2
2015,MT,F,Y35-49,AC523H,GE4,30.2
2022,MT,F,Y35-49,AC523H,GE4,11.6
2006,NL,F,Y35-49,AC523H,GE4,37.5
2015,NL,F,Y35-49,AC523H,GE4,35.9
2022,NL,F,Y35-49,AC523H,GE4,19
2006,AT,F,Y35-49,AC523H,GE4,59.8
2015,AT,F,Y35-49,AC523H,GE4,30.2
2022,AT,F,Y35-49,AC523H,GE4,16.7
2006,PL,F,Y35-49,AC523H,GE4,31
2015,PL,F,Y35-49,AC523H,GE4,16.7
2022,PL,F,Y35-49,AC523H,GE4,14.3
2006,PT,F,Y35-49,AC523H,GE4,41.4
2015,PT,F,Y35-49,AC523H,GE4,32.3
2022,PT,F,Y35-49,AC523H,GE4,31.6
2015,RO,F,Y35-49,AC523H,GE4,14.7
2022,RO,F,Y35-49,AC523H,GE4,7.1
2006,SI,F,Y35-49,AC523H,GE4,36.4
2015,SI,F,Y35-49,AC523H,GE4,47.9
2022,SI,F,Y35-49,AC523H,GE4,22.9
2006,SK,F,Y35-49,AC523H,GE4,22.4
2015,SK,F,Y35-49,AC523H,GE4,16.1
2022,SK,F,Y35-49,AC523H,GE4,10.6
2006,FI,F,Y35-49,AC523H,GE4,51.6
2015,FI,F,Y35-49,AC523H,GE4,31.3
2022,FI,F,Y35-49,AC523H,GE4,21
2006,SE,F,Y35-49,AC523H,GE4,39.3
2015,SE,F,Y35-49,AC523H,GE4,38.1
2022,SE,F,Y35-49,AC523H,GE4,16.4
2006,IS,F,Y35-49,AC523H,GE4,27.6
2015,IS,F,Y35-49,AC523H,GE4,30.5
2006,NO,F,Y35-49,AC523H,GE4,41.8
2015,NO,F,Y35-49,AC523H,GE4,28.1
2022,NO,F,Y35-49,AC523H,GE4,12.3
2015,CH,F,Y35-49,AC523H,GE4,47
2022,CH,F,Y35-49,AC523H,GE4,28.6
2006,UK,F,Y35-49,AC523H,GE4,46.8
2015,UK,F,Y35-49,AC523H,GE4,42
2022,ME,F,Y35-49,AC523H,GE4,0.6
2015,MK,F,Y35-49,AC523H,GE4,10.9
2015,RS,F,Y35-49,AC523H,GE4,14
2022,RS,F,Y35-49,AC523H,GE4,8.4
2022,TR,F,Y35-49,AC523H,GE4,4
2006,BE,T,Y50-64,AC523H,GE4,43.8
2015,BE,T,Y50-64,AC523H,GE4,43.2
2022,BE,T,Y50-64,AC523H,GE4,24.6
2006,BG,T,Y50-64,AC523H,GE4,13.4
2015,BG,T,Y50-64,AC523H,GE4,15.1
2022,BG,T,Y50-64,AC523H,GE4,8.3
2006,CZ,T,Y50-64,AC523H,GE4,31.9
2015,CZ,T,Y50-64,AC523H,GE4,36.3
2022,CZ,T,Y50-64,AC523H,GE4,23.3
2006,DK,T,Y50-64,AC523H,GE4,52.1
2015,DK,T,Y50-64,AC523H,GE4,24.1
2022,DK,T,Y50-64,AC523H,GE4,26
2006,DE,T,Y50-64,AC523H,GE4,30.1
2015,DE,T,Y50-64,AC523H,GE4,33.3
2006,EE,T,Y50-64,AC523H,GE4,18.6
2015,EE,T,Y50-64,AC523H,GE4,23.4
2022,EE,T,Y50-64,AC523H,GE4,20.4
2006,IE,T,Y50-64,AC523H,GE4,40.1
2015,IE,T,Y50-64,AC523H,GE4,26.4
2022,IE,T,Y50-64,AC523H,GE4,16
2006,EL,T,Y50-64,AC523H,GE4,9.7
2015,EL,T,Y50-64,AC523H,GE4,6
2022,EL,T,Y50-64,AC523H,GE4,5.9
2006,ES,T,Y50-64,AC523H,GE4,46.9
2015,ES,T,Y50-64,AC523H,GE4,39.2
2022,ES,T,Y50-64,AC523H,GE4,28.3
2006,FR,T,Y50-64,AC523H,GE4,50.1
2015,FR,T,Y50-64,AC523H,GE4,50.1
2022,FR,T,Y50-64,AC523H,GE4,25
2015,HR,T,Y50-64,AC523H,GE4,17.3
2022,HR,T,Y50-64,AC523H,GE4,12.9
2006,IT,T,Y50-64,AC523H,GE4,30.5
2015,IT,T,Y50-64,AC523H,GE4,26.7
2022,IT,T,Y50-64,AC523H,GE4,10
2006,CY,T,Y50-64,AC523H,GE4,23.1
2015,CY,T,Y50-64,AC523H,GE4,12.8
2022,CY,T,Y50-64,AC523H,GE4,2.8
2006,LV,T,Y50-64,AC523H,GE4,18.5
2015,LV,T,Y50-64,AC523H,GE4,21
2022,LV,T,Y50-64,AC523H,GE4,12.9
2006,LT,T,Y50-64,AC523H,GE4,17.3
2015,LT,T,Y50-64,AC523H,GE4,11.6
2022,LT,T,Y50-64,AC523H,GE4,13.4
2006,LU,T,Y50-64,AC523H,GE4,63.9
2015,LU,T,Y50-64,AC523H,GE4,58.2
2022,LU,T,Y50-64,AC523H,GE4,24
2006,HU,T,Y50-64,AC523H,GE4,40.9
2015,HU,T,Y50-64,AC523H,GE4,19
2022,HU,T,Y50-64,AC523H,GE4,11.1
2006,MT,T,Y50-64,AC523H,GE4,19.4
2015,MT,T,Y50-64,AC523H,GE4,31.3
2022,MT,T,Y50-64,AC523H,GE4,10.3
2006,NL,T,Y50-64,AC523H,GE4,50
2015,NL,T,Y50-64,AC523H,GE4,48.2
2022,NL,T,Y50-64,AC523H,GE4,24.8
2006,AT,T,Y50-64,AC523H,GE4,42.5
2015,AT,T,Y50-64,AC523H,GE4,36.9
2022,AT,T,Y50-64,AC523H,GE4,18.1
2006,PL,T,Y50-64,AC523H,GE4,30
2015,PL,T,Y50-64,AC523H,GE4,18.2
2022,PL,T,Y50-64,AC523H,GE4,16
2006,PT,T,Y50-64,AC523H,GE4,44.9
2015,PT,T,Y50-64,AC523H,GE4,42.5
2022,PT,T,Y50-64,AC523H,GE4,34.6
2015,RO,T,Y50-64,AC523H,GE4,12.2
2022,RO,T,Y50-64,AC523H,GE4,8.3
2006,SI,T,Y50-64,AC523H,GE4,35.1
2015,SI,T,Y50-64,AC523H,GE4,50.6
2022,SI,T,Y50-64,AC523H,GE4,27.1
2006,SK,T,Y50-64,AC523H,GE4,20.1
2015,SK,T,Y50-64,AC523H,GE4,14.8
2022,SK,T,Y50-64,AC523H,GE4,7.4
2006,FI,T,Y50-64,AC523H,GE4,57.9
2015,FI,T,Y50-64,AC523H,GE4,36.8
2022,FI,T,Y50-64,AC523H,GE4,21.1
2006,SE,T,Y50-64,AC523H,GE4,52.1
2015,SE,T,Y50-64,AC523H,GE4,38.1
2022,SE,T,Y50-64,AC523H,GE4,15.9
2006,IS,T,Y50-64,AC523H,GE4,44.1
2015,IS,T,Y50-64,AC523H,GE4,35
2006,NO,T,Y50-64,AC523H,GE4,48.2
2015,NO,T,Y50-64,AC523H,GE4,36.7
2022,NO,T,Y50-64,AC523H,GE4,11.3
2015,CH,T,Y50-64,AC523H,GE4,44.3
2022,CH,T,Y50-64,AC523H,GE4,31.2
2006,UK,T,Y50-64,AC523H,GE4,48.8
2015,UK,T,Y50-64,AC523H,GE4,44.4
2022,ME,T,Y50-64,AC523H,GE4,4.5
2015,MK,T,Y50-64,AC523H,GE4,7.6
2015,RS,T,Y50-64,AC523H,GE4,12.1
2022,RS,T,Y50-64,AC523H,GE4,7
2022,TR,T,Y50-64,AC523H,GE4,3.6
2006,BE,M,Y50-64,AC523H,GE4,41.5
2015,BE,M,Y50-64,AC523H,GE4,44.3
2022,BE,M,Y50-64,AC523H,GE4,24.6
2006,BG,M,Y50-64,AC523H,GE4,15.8
2015,BG,M,Y50-64,AC523H,GE4,15.4
2022,BG,M,Y50-64,AC523H,GE4,7.6
2006,CZ,M,Y50-64,AC523H,GE4,27
2015,CZ,M,Y50-64,AC523H,GE4,30.7
2022,CZ,M,Y50-64,AC523H,GE4,21.5
2006,DK,M,Y50-64,AC523H,GE4,51.4
2015,DK,M,Y50-64,AC523H,GE4,22.6
2022,DK,M,Y50-64,AC523H,GE4,22.6
2006,DE,M,Y50-64,AC523H,GE4,28.9
2015,DE,M,Y50-64,AC523H,GE4,32.5
2006,EE,M,Y50-64,AC523H,GE4,12.1
2015,EE,M,Y50-64,AC523H,GE4,20.6
2022,EE,M,Y50-64,AC523H,GE4,14.6
2006,IE,M,Y50-64,AC523H,GE4,43.5
2015,IE,M,Y50-64,AC523H,GE4,25
2022,IE,M,Y50-64,AC523H,GE4,13.2
2006,EL,M,Y50-64,AC523H,GE4,8.1
2015,EL,M,Y50-64,AC523H,GE4,4.9
2022,EL,M,Y50-64,AC523H,GE4,5.6
2006,ES,M,Y50-64,AC523H,GE4,44.2
2015,ES,M,Y50-64,AC523H,GE4,38
2022,ES,M,Y50-64,AC523H,GE4,27.4
2006,FR,M,Y50-64,AC523H,GE4,44.1
2015,FR,M,Y50-64,AC523H,GE4,50
2022,FR,M,Y50-64,AC523H,GE4,25.7
2015,HR,M,Y50-64,AC523H,GE4,15.2
2022,HR,M,Y50-64,AC523H,GE4,10.9
2006,IT,M,Y50-64,AC523H,GE4,30.5
2015,IT,M,Y50-64,AC523H,GE4,22.2
2022,IT,M,Y50-64,AC523H,GE4,10.1
2006,CY,M,Y50-64,AC523H,GE4,21.8
2015,CY,M,Y50-64,AC523H,GE4,12.4
2022,CY,M,Y50-64,AC523H,GE4,2.2
2006,LV,M,Y50-64,AC523H,GE4,16.5
2015,LV,M,Y50-64,AC523H,GE4,17.8
2022,LV,M,Y50-64,AC523H,GE4,14.6
2006,LT,M,Y50-64,AC523H,GE4,12.9
2015,LT,M,Y50-64,AC523H,GE4,12.9
2022,LT,M,Y50-64,AC523H,GE4,11.3
2006,LU,M,Y50-64,AC523H,GE4,62
2015,LU,M,Y50-64,AC523H,GE4,58.5
2022,LU,M,Y50-64,AC523H,GE4,24.1
2006,HU,M,Y50-64,AC523H,GE4,38
2015,HU,M,Y50-64,AC523H,GE4,20.4
2022,HU,M,Y50-64,AC523H,GE4,10.1
2006,MT,M,Y50-64,AC523H,GE4,18
2015,MT,M,Y50-64,AC523H,GE4,32.8
2022,MT,M,Y50-64,AC523H,GE4,8.4
2006,NL,M,Y50-64,AC523H,GE4,47.8
2015,NL,M,Y50-64,AC523H,GE4,44.1
2022,NL,M,Y50-64,AC523H,GE4,22.6
2006,AT,M,Y50-64,AC523H,GE4,39.5
2015,AT,M,Y50-64,AC523H,GE4,29.6
2022,AT,M,Y50-64,AC523H,GE4,15.3
2006,PL,M,Y50-64,AC523H,GE4,28.8
2015,PL,M,Y50-64,AC523H,GE4,15.9
2022,PL,M,Y50-64,AC523H,GE4,16.8
2006,PT,M,Y50-64,AC523H,GE4,45.8
2015,PT,M,Y50-64,AC523H,GE4,44.6
2022,PT,M,Y50-64,AC523H,GE4,39.4
2015,RO,M,Y50-64,AC523H,GE4,15
2022,RO,M,Y50-64,AC523H,GE4,8.7
2006,SI,M,Y50-64,AC523H,GE4,29.9
2015,SI,M,Y50-64,AC523H,GE4,50.3
2022,SI,M,Y50-64,AC523H,GE4,27.4
2006,SK,M,Y50-64,AC523H,GE4,18.4
2015,SK,M,Y50-64,AC523H,GE4,14.8
2022,SK,M,Y50-64,AC523H,GE4,6.9
2006,FI,M,Y50-64,AC523H,GE4,55
2015,FI,M,Y50-64,AC523H,GE4,36.6
2022,FI,M,Y50-64,AC523H,GE4,20
2006,SE,M,Y50-64,AC523H,GE4,51.9
2015,SE,M,Y50-64,AC523H,GE4,37.2
2022,SE,M,Y50-64,AC523H,GE4,16
2006,IS,M,Y50-64,AC523H,GE4,38.1
2015,IS,M,Y50-64,AC523H,GE4,34.3
2006,NO,M,Y50-64,AC523H,GE4,50.1
2015,NO,M,Y50-64,AC523H,GE4,32.4
2022,NO,M,Y50-64,AC523H,GE4,9.8
2015,CH,M,Y50-64,AC523H,GE4,39.8
2022,CH,M,Y50-64,AC523H,GE4,30
2006,UK,M,Y50-64,AC523H,GE4,46.9
2015,UK,M,Y50-64,AC523H,GE4,44.2
2022,ME,M,Y50-64,AC523H,GE4,5.6
2015,MK,M,Y50-64,AC523H,GE4,4.6
2015,RS,M,Y50-64,AC523H,GE4,12.3
2022,RS,M,Y50-64,AC523H,GE4,4.5
2022,TR,M,Y50-64,AC523H,GE4,3.2
2006,BE,F,Y50-64,AC523H,GE4,46.6
2015,BE,F,Y50-64,AC523H,GE4,42.1
2022,BE,F,Y50-64,AC523H,GE4,24.6
2006,BG,F,Y50-64,AC523H,GE4,11.7
2015,BG,F,Y50-64,AC523H,GE4,14.8
2022,BG,F,Y50-64,AC523H,GE4,8.8
2006,CZ,F,Y50-64,AC523H,GE4,38.6
2015,CZ,F,Y50-64,AC523H,GE4,42
2022,CZ,F,Y50-64,AC523H,GE4,24.9
2006,DK,F,Y50-64,AC523H,GE4,52.6
2015,DK,F,Y50-64,AC523H,GE4,25.3
2022,DK,F,Y50-64,AC523H,GE4,28.5
2006,DE,F,Y50-64,AC523H,GE4,32.3
2015,DE,F,Y50-64,AC523H,GE4,34.6
2006,EE,F,Y50-64,AC523H,GE4,22
2015,EE,F,Y50-64,AC523H,GE4,24.8
2022,EE,F,Y50-64,AC523H,GE4,23.5
2006,IE,F,Y50-64,AC523H,GE4,37.2
2015,IE,F,Y50-64,AC523H,GE4,27.9
2022,IE,F,Y50-64,AC523H,GE4,18.6
2006,EL,F,Y50-64,AC523H,GE4,12.2
2015,EL,F,Y50-64,AC523H,GE4,7.5
2022,EL,F,Y50-64,AC523H,GE4,6.2
2006,ES,F,Y50-64,AC523H,GE4,51.2
2015,ES,F,Y50-64,AC523H,GE4,40.6
2022,ES,F,Y50-64,AC523H,GE4,29.1
2006,FR,F,Y50-64,AC523H,GE4,56.5
2015,FR,F,Y50-64,AC523H,GE4,50.2
2022,FR,F,Y50-64,AC523H,GE4,24.4
2015,HR,F,Y50-64,AC523H,GE4,19
2022,HR,F,Y50-64,AC523H,GE4,14.7
2006,IT,F,Y50-64,AC523H,GE4,30.4
2015,IT,F,Y50-64,AC523H,GE4,31.1
2022,IT,F,Y50-64,AC523H,GE4,9.8
2006,CY,F,Y50-64,AC523H,GE4,24.8
2015,CY,F,Y50-64,AC523H,GE4,13.2
2022,CY,F,Y50-64,AC523H,GE4,3.4
2006,LV,F,Y50-64,AC523H,GE4,19.8
2015,LV,F,Y50-64,AC523H,GE4,22.6
2022,LV,F,Y50-64,AC523H,GE4,12
2006,LT,F,Y50-64,AC523H,GE4,20.2
2015,LT,F,Y50-64,AC523H,GE4,10.8
2022,LT,F,Y50-64,AC523H,GE4,14.4
2006,LU,F,Y50-64,AC523H,GE4,66.6
2015,LU,F,Y50-64,AC523H,GE4,57.6
2022,LU,F,Y50-64,AC523H,GE4,23.8
2006,HU,F,Y50-64,AC523H,GE4,43.7
2015,HU,F,Y50-64,AC523H,GE4,18.1
2022,HU,F,Y50-64,AC523H,GE4,12
2006,MT,F,Y50-64,AC523H,GE4,21.4
2015,MT,F,Y50-64,AC523H,GE4,29
2022,MT,F,Y50-64,AC523H,GE4,12.9
2006,NL,F,Y50-64,AC523H,GE4,54
2015,NL,F,Y50-64,AC523H,GE4,54
2022,NL,F,Y50-64,AC523H,GE4,27.3
2006,AT,F,Y50-64,AC523H,GE4,49
2015,AT,F,Y50-64,AC523H,GE4,47.2
2022,AT,F,Y50-64,AC523H,GE4,21.9
2006,PL,F,Y50-64,AC523H,GE4,31.1
2015,PL,F,Y50-64,AC523H,GE4,20.1
2022,PL,F,Y50-64,AC523H,GE4,15.6
2006,PT,F,Y50-64,AC523H,GE4,44.3
2015,PT,F,Y50-64,AC523H,GE4,41
2022,PT,F,Y50-64,AC523H,GE4,31.4
2015,RO,F,Y50-64,AC523H,GE4,9
2022,RO,F,Y50-64,AC523H,GE4,8
2006,SI,F,Y50-64,AC523H,GE4,40.7
2015,SI,F,Y50-64,AC523H,GE4,51
2022,SI,F,Y50-64,AC523H,GE4,27
2006,SK,F,Y50-64,AC523H,GE4,22
2015,SK,F,Y50-64,AC523H,GE4,14.7
2022,SK,F,Y50-64,AC523H,GE4,7.9
2006,FI,F,Y50-64,AC523H,GE4,60.5
2015,FI,F,Y50-64,AC523H,GE4,36.9
2022,FI,F,Y50-64,AC523H,GE4,22.1
2006,SE,F,Y50-64,AC523H,GE4,52.3
2015,SE,F,Y50-64,AC523H,GE4,38.7
2022,SE,F,Y50-64,AC523H,GE4,15.9
2006,IS,F,Y50-64,AC523H,GE4,49.9
2015,IS,F,Y50-64,AC523H,GE4,35.5
2006,NO,F,Y50-64,AC523H,GE4,46.3
2015,NO,F,Y50-64,AC523H,GE4,40.5
2022,NO,F,Y50-64,AC523H,GE4,12.5
2015,CH,F,Y50-64,AC523H,GE4,51
2022,CH,F,Y50-64,AC523H,GE4,32.9
2006,UK,F,Y50-64,AC523H,GE4,51.1
2015,UK,F,Y50-64,AC523H,GE4,44.6
2022,ME,F,Y50-64,AC523H,GE4,3.5
2015,MK,F,Y50-64,AC523H,GE4,11.7
2015,RS,F,Y50-64,AC523H,GE4,12
2022,RS,F,Y50-64,AC523H,GE4,9
2022,TR,F,Y50-64,AC523H,GE4,4.4
2006,BE,T,Y16-24,AC525,GE4,31.2
2015,BE,T,Y16-24,AC525,GE4,34.7
2022,BE,T,Y16-24,AC525,GE4,20.7
2006,BG,T,Y16-24,AC525,GE4,14.1
2015,BG,T,Y16-24,AC525,GE4,22.1
2022,BG,T,Y16-24,AC525,GE4,2.6
2006,CZ,T,Y16-24,AC525,GE4,34.9
2015,CZ,T,Y16-24,AC525,GE4,39.5
2022,CZ,T,Y16-24,AC525,GE4,10.9
2006,DK,T,Y16-24,AC525,GE4,36.3
2015,DK,T,Y16-24,AC525,GE4,19.6
2022,DK,T,Y16-24,AC525,GE4,10.5
2006,DE,T,Y16-24,AC525,GE4,45.6
2015,DE,T,Y16-24,AC525,GE4,43.7
2006,EE,T,Y16-24,AC525,GE4,21.4
2015,EE,T,Y16-24,AC525,GE4,21.6
2022,EE,T,Y16-24,AC525,GE4,19.5
2006,IE,T,Y16-24,AC525,GE4,36.4
2015,IE,T,Y16-24,AC525,GE4,21.5
2022,IE,T,Y16-24,AC525,GE4,12.7
2006,EL,T,Y16-24,AC525,GE4,15.4
2015,EL,T,Y16-24,AC525,GE4,7.5
2022,EL,T,Y16-24,AC525,GE4,3.8
2006,ES,T,Y16-24,AC525,GE4,26.8
2015,ES,T,Y16-24,AC525,GE4,27
2022,ES,T,Y16-24,AC525,GE4,20
2006,FR,T,Y16-24,AC525,GE4,23
2015,FR,T,Y16-24,AC525,GE4,18.3
2022,FR,T,Y16-24,AC525,GE4,13.9
2015,HR,T,Y16-24,AC525,GE4,33.6
2022,HR,T,Y16-24,AC525,GE4,29.5
2006,IT,T,Y16-24,AC525,GE4,21.8
2015,IT,T,Y16-24,AC525,GE4,19
2022,IT,T,Y16-24,AC525,GE4,14.2
2006,CY,T,Y16-24,AC525,GE4,24.6
2015,CY,T,Y16-24,AC525,GE4,20.5
2022,CY,T,Y16-24,AC525,GE4,8.2
2006,LV,T,Y16-24,AC525,GE4,24.3
2015,LV,T,Y16-24,AC525,GE4,23.2
2022,LV,T,Y16-24,AC525,GE4,4.2
2006,LT,T,Y16-24,AC525,GE4,19.7
2015,LT,T,Y16-24,AC525,GE4,26
2022,LT,T,Y16-24,AC525,GE4,8.7
2006,LU,T,Y16-24,AC525,GE4,33.5
2015,LU,T,Y16-24,AC525,GE4,46.3
2022,LU,T,Y16-24,AC525,GE4,9.3
2006,HU,T,Y16-24,AC525,GE4,22
2015,HU,T,Y16-24,AC525,GE4,21.2
2022,HU,T,Y16-24,AC525,GE4,14.3
2006,MT,T,Y16-24,AC525,GE4,17
2015,MT,T,Y16-24,AC525,GE4,16.7
2022,MT,T,Y16-24,AC525,GE4,3.8
2006,NL,T,Y16-24,AC525,GE4,28.7
2015,NL,T,Y16-24,AC525,GE4,24.1
2022,NL,T,Y16-24,AC525,GE4,22.2
2006,AT,T,Y16-24,AC525,GE4,32.1
2015,AT,T,Y16-24,AC525,GE4,26.4
2022,AT,T,Y16-24,AC525,GE4,18.8
2006,PL,T,Y16-24,AC525,GE4,15.3
2015,PL,T,Y16-24,AC525,GE4,9.1
2022,PL,T,Y16-24,AC525,GE4,6.3
2006,PT,T,Y16-24,AC525,GE4,30.6
2015,PT,T,Y16-24,AC525,GE4,26.6
2022,PT,T,Y16-24,AC525,GE4,20.8
2015,RO,T,Y16-24,AC525,GE4,18.5
2022,RO,T,Y16-24,AC525,GE4,9.2
2015,SI,T,Y16-24,AC525,GE4,20.3
2022,SI,T,Y16-24,AC525,GE4,8.1
2006,SK,T,Y16-24,AC525,GE4,40.6
2015,SK,T,Y16-24,AC525,GE4,30.1
2022,SK,T,Y16-24,AC525,GE4,3.1
2006,FI,T,Y16-24,AC525,GE4,26
2022,FI,T,Y16-24,AC525,GE4,4.9
2006,SE,T,Y16-24,AC525,GE4,36.4
2015,SE,T,Y16-24,AC525,GE4,30.8
2022,SE,T,Y16-24,AC525,GE4,9.6
2006,NO,T,Y16-24,AC525,GE4,41
2015,NO,T,Y16-24,AC525,GE4,35.5
2022,NO,T,Y16-24,AC525,GE4,14.1
2015,CH,T,Y16-24,AC525,GE4,32.2
2022,CH,T,Y16-24,AC525,GE4,17.1
2006,UK,T,Y16-24,AC525,GE4,22.1
2015,UK,T,Y16-24,AC525,GE4,15.3
2015,ME,T,Y16-24,AC525,GE4,36.5
2022,ME,T,Y16-24,AC525,GE4,21.7
2015,MK,T,Y16-24,AC525,GE4,11.5
2015,RS,T,Y16-24,AC525,GE4,30.7
2022,RS,T,Y16-24,AC525,GE4,7.5
2022,TR,T,Y16-24,AC525,GE4,4.7
2006,BE,M,Y16-24,AC525,GE4,45.7
2015,BE,M,Y16-24,AC525,GE4,45.1
2022,BE,M,Y16-24,AC525,GE4,21.5
2006,BG,M,Y16-24,AC525,GE4,16.9
2006,CZ,M,Y16-24,AC525,GE4,49.2
2015,CZ,M,Y16-24,AC525,GE4,47
2022,DK,M,Y16-24,AC525,GE4,16.3
2006,DE,M,Y16-24,AC525,GE4,45.7
2015,DE,M,Y16-24,AC525,GE4,51.3
2006,EE,M,Y16-24,AC525,GE4,21.5
2006,IE,M,Y16-24,AC525,GE4,65.6
2015,IE,M,Y16-24,AC525,GE4,22.9
2022,IE,M,Y16-24,AC525,GE4,15
2006,EL,M,Y16-24,AC525,GE4,35.6
2015,EL,M,Y16-24,AC525,GE4,12.4
2022,EL,M,Y16-24,AC525,GE4,7.5
